Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43590989;1000873167888367400;63741746125153;(-0.219, -0.130, -0.281);(1.009, 12.262, 26.976);VALID;-0.127670764923096, 0.310404539108276, 0.941992163658142;0, 0, 0;VALID;-0.113269120454788, 0.328691959381104, 0.937620222568512;-0.0330438502132893, 0, 0;0.135490596294403;VALID;-0.142000779509544, 0.29194301366806, 0.945835649967194;0.0330438502132893, 0, 0;0.145023316144943;2;0.405072271823883
43590990;1000873167898459600;63741746125170;(-0.219, -0.130, -0.281);(0.987, 12.380, 26.787);VALID;-0.126578137278557, 0.310296803712845, 0.942175090312958;0, 0, 0;VALID;-0.111910685896873, 0.328698724508286, 0.937780976295471;-0.0330438502132893, 0, 0;0.135942414402962;VALID;-0.141173034906387, 0.291717082262039, 0.946029245853424;0.0330438502132893, 0, 0;0.146794453263283;2;0.560739398002625
43590991;1000873167908352200;63741746125187;(-0.218, -0.129, -0.280);(0.906, 12.450, 26.534);VALID;-0.125817134976387, 0.310330182313919, 0.94226598739624;0, 0, 0;VALID;-0.111513875424862, 0.328810602426529, 0.937789022922516;-0.0330438502132893, 0, 0;0.136162623763084;VALID;-0.140049159526825, 0.291674077510834, 0.94620954990387;0.0330438502132893, 0, 0;0.147339418530464;2;0.660360872745514
43590992;1000873167918334200;63741746125187;(-0.218, -0.129, -0.280);(0.906, 12.450, 26.534);VALID;-0.125466883182526, 0.310524463653564, 0.942248702049255;0, 0, 0;VALID;-0.111208245158196, 0.329236716032028, 0.937675833702087;-0.0330438502132893, 0, 0;0.136717051267624;VALID;-0.139653459191322, 0.291633874177933, 0.946280419826508;0.0330438502132893, 0, 0;0.147884845733643;2;0.739869058132172
43590993;1000873167928350600;63741746125203;(-0.217, -0.129, -0.280);(0.813, 12.473, 26.201);VALID;-0.122707508504391, 0.310060977935791, 0.942764580249786;0, 0, 0;VALID;-0.10978852212429, 0.328452736139297, 0.938117921352386;-0.0330438502132893, 0, 0;0.136306524276733;VALID;-0.135561853647232, 0.2915059030056, 0.946914613246918;0.0330438502132893, 0, 0;0.148202151060104;2;0.758075833320618
43590994;1000873167938478800;63741746125220;(-0.216, -0.128, -0.280);(0.714, 12.497, 25.830);VALID;-0.098241001367569, 0.309975206851959, 0.945655345916748;0, 0, 0;VALID;-0.0891804993152618, 0.328092962503433, 0.940426409244537;-0.0330438502132893, 0, 0;0.134302124381065;VALID;-0.107258506119251, 0.291721791028976, 0.950470387935638;0.0330438502132893, 0, 0;0.149799376726151;2;0.44329360127449
43590995;1000873167948472600;63741746125220;(-0.216, -0.128, -0.280);(0.714, 12.497, 25.830);VALID;-0.0611365921795368, 0.30755403637886, 0.949564516544342;0, 0, 0;VALID;-0.0551543869078159, 0.324193090200424, 0.944381713867188;-0.0330438502132893, 0, 0;0.134195044636726;VALID;-0.067098043859005, 0.290810585021973, 0.954424977302551;0.0330438502132893, 0, 0;0.146354377269745;2;0
43590996;1000873167958457800;63741746125237;(-0.215, -0.127, -0.280);(0.600, 12.517, 25.399);VALID;-0.0291544944047928, 0.301695585250854, 0.952958464622498;0, 0, 0;VALID;-0.021480605006218, 0.316187530755997, 0.948453485965729;-0.0330438502132893, 0, 0;0.136581972241402;VALID;-0.0368199534714222, 0.287116378545761, 0.95718777179718;0.0330438502132893, 0, 0;0.145041942596436;2;0
43590997;1000873167968472400;63741746125237;(-0.215, -0.127, -0.280);(0.600, 12.517, 25.399);VALID;-0.00984666123986244, 0.292468637228012, 0.95622444152832;0, 0, 0;VALID;-0.00124580156989396, 0.304754227399826, 0.952430188655853;-0.0330438502132893, 0, 0;0.136569336056709;VALID;-0.0184451639652252, 0.280113041400909, 0.95978981256485;0.0330438502132893, 0, 0;0.146285906434059;2;0
43590998;1000873167978493500;63741746125253;(-0.214, -0.127, -0.280);(0.541, 12.512, 24.940);VALID;0.00149696390144527, 0.284115076065063, 0.958788990974426;0, 0, 0;VALID;0.0107023697346449, 0.295852333307266, 0.95517373085022;-0.0330438502132893, 0, 0;0.135952889919281;VALID;-0.00770879490301013, 0.2723109126091, 0.962178468704224;0.0330438502132893, 0, 0;0.145527467131615;2;0
43590999;1000873167988518500;63741746125253;(-0.214, -0.127, -0.280);(0.541, 12.512, 24.940);VALID;0.0067257285118103, 0.277414411306381, 0.960726797580719;0, 0, 0;VALID;0.0176321417093277, 0.288865655660629, 0.957207262516022;-0.0330438502132893, 0, 0;0.136129215359688;VALID;-0.0041824490763247, 0.26589035987854, 0.963994204998016;0.0330438502132893, 0, 0;0.144737035036087;2;0
43591000;1000873167998589600;63741746125270;(-0.213, -0.126, -0.280);(0.553, 12.499, 24.425);VALID;0.00965375918895006, 0.271856307983398, 0.962289452552795;0, 0, 0;VALID;0.0214524231851101, 0.283215135335922, 0.958816468715668;-0.0330438502132893, 0, 0;0.136141911149025;VALID;-0.00214761169627309, 0.260421246290207, 0.965492725372314;0.0330438502132893, 0, 0;0.144737035036087;2;0
43591001;1000873168008657600;63741746125287;(-0.211, -0.125, -0.280);(0.613, 12.481, 23.779);VALID;0.0112703209742904, 0.267739921808243, 0.963425278663635;0, 0, 0;VALID;0.0236288551241159, 0.278975069522858, 0.960007607936859;-0.0330438502132893, 0, 0;0.136602059006691;VALID;-0.00109148898627609, 0.256426930427551, 0.966562986373901;0.0330438502132893, 0, 0;0.144595459103584;2;0
43591002;1000873168018580100;63741746125287;(-0.211, -0.125, -0.280);(0.613, 12.481, 23.779);VALID;0.011775579303503, 0.265137583017349, 0.964138686656952;0, 0, 0;VALID;0.0245117470622063, 0.275657176971436, 0.960943460464478;-0.0330438502132893, 0, 0;0.136194571852684;VALID;-0.000963921542279422, 0.254542917013168, 0.967060983181;0.0330438502132893, 0, 0;0.144664660096169;2;0
43591003;1000873168028588300;63741746125304;(-0.210, -0.124, -0.280);(0.687, 12.398, 23.012);VALID;0.0121116563677788, 0.263658970594406, 0.96453994512558;0, 0, 0;VALID;0.0244505405426025, 0.273461520671844, 0.961572110652924;-0.0330438502132893, 0, 0;0.137088984251022;VALID;-0.000230342295253649, 0.253788620233536, 0.967259705066681;0.0330438502132893, 0, 0;0.144257098436356;2;0
43591004;1000873168038627400;63741746125304;(-0.210, -0.124, -0.280);(0.687, 12.398, 23.012);VALID;0.0121088651940227, 0.261529147624969, 0.965119600296021;0, 0, 0;VALID;0.0243188198655844, 0.271344214677811, 0.962175071239471;-0.0330438502132893, 0, 0;0.137175917625427;VALID;-0.000104167986137327, 0.251647621393204, 0.967818915843964;0.0330438502132893, 0, 0;0.145398288965225;2;0
43591005;1000873168048615400;63741746125320;(-0.208, -0.123, -0.280);(0.787, 12.210, 22.234);VALID;0.0121912201866508, 0.260727107524872, 0.965335547924042;0, 0, 0;VALID;0.0234421864151955, 0.270516753196716, 0.962429821491241;-0.0330438502132893, 0, 0;0.137659668922424;VALID;0.000937438569962978, 0.250877290964127, 0.968018472194672;0.0330438502132893, 0, 0;0.145857945084572;2;0
43591006;1000873168058706400;63741746125337;(-0.206, -0.122, -0.280);(0.922, 11.973, 21.444);VALID;0.0114991003647447, 0.26020011305809, 0.965486228466034;0, 0, 0;VALID;0.0228694714605808, 0.269911527633667, 0.962613523006439;-0.0330438502132893, 0, 0;0.137620091438293;VALID;0.000126063110656105, 0.250428348779678, 0.968135118484497;0.0330438502132893, 0, 0;0.146037846803665;2;0
43591007;1000873168068722300;63741746125337;(-0.206, -0.122, -0.280);(0.922, 11.973, 21.444);VALID;0.0102935843169689, 0.259892404079437, 0.965582728385925;0, 0, 0;VALID;0.0220018327236176, 0.269403874874115, 0.962775945663452;-0.0330438502132893, 0, 0;0.137175351381302;VALID;-0.00141708797309548, 0.250319749116898, 0.968162178993225;0.0330438502132893, 0, 0;0.14519003033638;2;0
43591008;1000873168078709000;63741746125354;(-0.204, -0.120, -0.280);(1.003, 11.718, 20.623);VALID;0.0100163277238607, 0.260023206472397, 0.965550422668457;0, 0, 0;VALID;0.0215852241963148, 0.269302755594254, 0.96281361579895;-0.0330438502132893, 0, 0;0.137508943676949;VALID;-0.00155484769493341, 0.250684529542923, 0.968067586421967;0.0330438502132893, 0, 0;0.147451177239418;2;0
43591009;1000873168088755200;63741746125354;(-0.204, -0.120, -0.280);(1.003, 11.718, 20.623);VALID;0.00992456264793873, 0.260234653949738, 0.965494394302368;0, 0, 0;VALID;0.0209993310272694, 0.268949329853058, 0.962925374507904;-0.0330438502132893, 0, 0;0.137844458222389;VALID;-0.00115224218461663, 0.251466572284698, 0.967865288257599;0.0330438502132893, 0, 0;0.146342441439629;2;0
43591010;1000873168098716700;63741746125370;(-0.202, -0.119, -0.280);(1.064, 11.472, 19.710);VALID;0.00973462220281363, 0.260347068309784, 0.965466022491455;0, 0, 0;VALID;0.0205756463110447, 0.268605589866638, 0.963030457496643;-0.0330438502132893, 0, 0;0.13780003786087;VALID;-0.00110826664604247, 0.252038687467575, 0.96771651506424;0.0330438502132893, 0, 0;0.146342441439629;2;0
43591011;1000873168108765900;63741746125387;(-0.200, -0.118, -0.280);(1.175, 11.224, 18.705);VALID;0.00942042097449303, 0.260395675897598, 0.965456008911133;0, 0, 0;VALID;0.0201833378523588, 0.268222391605377, 0.963145554065704;-0.0330438502132893, 0, 0;0.138112291693687;VALID;-0.00134421477559954, 0.252521485090256, 0.96759033203125;0.0330438502132893, 0, 0;0.147295445203781;2;0
43591012;1000873168118709900;63741746125387;(-0.200, -0.118, -0.280);(1.175, 11.224, 18.705);VALID;0.00940633658319712, 0.259999781847, 0.965562880039215;0, 0, 0;VALID;0.0204360540956259, 0.267046719789505, 0.963466882705688;-0.0330438502132893, 0, 0;0.137175351381302;VALID;-0.00162503402680159, 0.252907156944275, 0.967489182949066;0.0330438502132893, 0, 0;0.147300258278847;2;0
43591013;1000873168128835100;63741746125404;(-0.198, -0.117, -0.280);(1.260, 10.942, 17.657);VALID;0.00922747980803251, 0.259903699159622, 0.965590476989746;0, 0, 0;VALID;0.0201246794313192, 0.266449451446533, 0.963638782501221;-0.0330438502132893, 0, 0;0.138618469238281;VALID;-0.00167124485597014, 0.253314942121506, 0.967382431030273;0.0330438502132893, 0, 0;0.147296741604805;2;0
43591014;1000873168138870000;63741746125404;(-0.198, -0.117, -0.280);(1.260, 10.942, 17.657);VALID;0.00853662937879562, 0.2599977850914, 0.965571463108063;0, 0, 0;VALID;0.0193053279072046, 0.266652524471283, 0.963599383831024;-0.0330438502132893, 0, 0;0.137098848819733;VALID;-0.00223347009159625, 0.253300398588181, 0.967385113239288;0.0330438502132893, 0, 0;0.148079738020897;2;0
43591015;1000873168148888400;63741746125421;(-0.195, -0.115, -0.280);(1.294, 10.611, 16.549);VALID;0.00817194767296314, 0.259808778762817, 0.965625524520874;0, 0, 0;VALID;0.0188741162419319, 0.267057180404663, 0.963495850563049;-0.0330438502132893, 0, 0;0.138524740934372;VALID;-0.00253162207081914, 0.25251579284668, 0.967589437961578;0.0330438502132893, 0, 0;0.148329079151154;2;0.275636613368988
43591016;1000873168158883300;63741746125437;(-0.192, -0.114, -0.280);(1.314, 10.342, 15.329);VALID;0.0079950075596571, 0.257597655057907, 0.966219186782837;0, 0, 0;VALID;0.0186666585505009, 0.265274345874786, 0.963992238044739;-0.0330438502132893, 0, 0;0.138524413108826;VALID;-0.00267806462943554, 0.24987518787384, 0.968274354934692;0.0330438502132893, 0, 0;0.1509800106287;2;0.552822649478912
43591017;1000873168168874700;63741746125438;(-0.192, -0.114, -0.280);(1.314, 10.342, 15.329);VALID;0.0060619399882853, 0.251906275749207, 0.967732667922974;0, 0, 0;VALID;0.0160398241132498, 0.260696113109589, 0.965287625789642;-0.0330438502132893, 0, 0;0.139319211244583;VALID;-0.00391705194488168, 0.243070408701897, 0.970000743865967;0.0330438502132893, 0, 0;0.150800287723541;2;0.669146060943604
43591018;1000873168178863100;63741746125454;(-0.190, -0.113, -0.280);(1.329, 10.154, 14.064);VALID;0.000110059176222421, 0.249735787510872, 0.968313992023468;0, 0, 0;VALID;0.00870591588318348, 0.259719043970108, 0.965644955635071;-0.0330438502132893, 0, 0;0.138467401266098;VALID;-0.00848581735044718, 0.239707380533218, 0.970808088779449;0.0330438502132893, 0, 0;0.15037938952446;2;0.702886819839478
43591019;1000873168189006100;63741746125454;(-0.190, -0.113, -0.280);(1.329, 10.154, 14.064);VALID;-0.00418106047436595, 0.245458409190178, 0.969398081302643;0, 0, 0;VALID;0.00483205867931247, 0.256205260753632, 0.966610312461853;-0.0330438502132893, 0, 0;0.139403119683266;VALID;-0.0131933242082596, 0.234661355614662, 0.971987664699554;0.0330438502132893, 0, 0;0.150769636034966;2;0.707449734210968
43591020;1000873168198961600;63741746125471;(-0.187, -0.112, -0.280);(1.349, 9.993, 12.800);VALID;-0.00848593469709158, 0.241195827722549, 0.970439374446869;0, 0, 0;VALID;0.00108859257306904, 0.252920299768448, 0.967486500740051;-0.0330438502132893, 0, 0;0.140320092439651;VALID;-0.018058443441987, 0.229413971304893, 0.973161399364471;0.0330438502132893, 0, 0;0.151997372508049;2;0.684802949428558
43591021;1000873168208972000;63741746125489;(-0.184, -0.110, -0.281);(1.329, 9.882, 11.522);VALID;-0.0119969611987472, 0.236591070890427, 0.971535265445709;0, 0, 0;VALID;-0.00226591527462006, 0.249033600091934, 0.968492209911346;-0.0330438502132893, 0, 0;0.138729020953178;VALID;-0.0217249020934105, 0.224087312817574, 0.974326908588409;0.0330438502132893, 0, 0;0.150141403079033;2;0.639708757400513
43591022;1000873168218948400;63741746125489;(-0.184, -0.110, -0.281);(1.329, 9.882, 11.522);VALID;-0.0147572625428438, 0.23311148583889, 0.972338020801544;0, 0, 0;VALID;-0.00499163242056966, 0.245458230376244, 0.969394326210022;-0.0330438502132893, 0, 0;0.140396624803543;VALID;-0.024519108235836, 0.220704942941666, 0.975032389163971;0.0330438502132893, 0, 0;0.150600999593735;2;0.597525596618652
43591023;1000873168228989500;63741746125504;(-0.181, -0.109, -0.281);(1.256, 9.831, 10.221);VALID;-0.0175087675452232, 0.230641886591911, 0.972881138324738;0, 0, 0;VALID;-0.00721709476783872, 0.242747932672501, 0.970062553882599;-0.0330438502132893, 0, 0;0.138680875301361;VALID;-0.0277958810329437, 0.21847577393055, 0.975446403026581;0.0330438502132893, 0, 0;0.152205184102058;2;0.575615346431732
43591024;1000873168239004500;63741746125504;(-0.181, -0.109, -0.281);(1.256, 9.831, 10.221);VALID;-0.0209271796047688, 0.228427052497864, 0.973336100578308;0, 0, 0;VALID;-0.0105230305343866, 0.24025109410286, 0.970653712749481;-0.0330438502132893, 0, 0;0.140376344323158;VALID;-0.031325988471508, 0.216544702649117, 0.975769996643066;0.0330438502132893, 0, 0;0.15267725288868;2;0.528863787651062
43591025;1000873168249138300;63741746125521;(-0.178, -0.108, -0.281);(1.106, 9.881, 8.847);VALID;-0.0231765564531088, 0.227259978652, 0.973558306694031;0, 0, 0;VALID;-0.0128317261114717, 0.238092184066772, 0.971157789230347;-0.0330438502132893, 0, 0;0.139275893568993;VALID;-0.0335160568356514, 0.216375470161438, 0.975734770298004;0.0330438502132893, 0, 0;0.152819111943245;2;0.505072176456451
43591026;1000873168259084300;63741746125538;(-0.175, -0.107, -0.281);(0.833, 9.962, 7.392);VALID;-0.0259542018175125, 0.225589826703072, 0.973876595497131;0, 0, 0;VALID;-0.0163328573107719, 0.235451832413673, 0.971748769283295;-0.0330438502132893, 0, 0;0.140927612781525;VALID;-0.035570502281189, 0.215683966875076, 0.975815117359161;0.0330438502132893, 0, 0;0.151576310396194;2;0.476298391819
43591027;1000873168269080500;63741746125538;(-0.175, -0.107, -0.281);(0.833, 9.962, 7.392);VALID;-0.0289281103760004, 0.224122375249863, 0.97413158416748;0, 0, 0;VALID;-0.0206025633960962, 0.232944086194038, 0.972271859645844;-0.0330438502132893, 0, 0;0.141164064407349;VALID;-0.0372493006289005, 0.215266928076744, 0.97584456205368;0.0330438502132893, 0, 0;0.151044875383377;2;0.433071851730347
43591028;1000873168279092300;63741746125554;(-0.172, -0.107, -0.281);(0.471, 10.111, 5.971);VALID;-0.032073587179184, 0.222667083144188, 0.974366784095764;0, 0, 0;VALID;-0.0250985436141491, 0.230889514088631, 0.972656190395355;-0.0330438502132893, 0, 0;0.141615808010101;VALID;-0.0390448085963726, 0.214418113231659, 0.975961267948151;0.0330438502132893, 0, 0;0.150889381766319;2;0.386710941791534
43591029;1000873168289090500;63741746125554;(-0.172, -0.107, -0.281);(0.471, 10.111, 5.971);VALID;-0.0353774912655354, 0.220724254846573, 0.974694430828094;0, 0, 0;VALID;-0.0294504761695862, 0.227582365274429, 0.973313391208649;-0.0330438502132893, 0, 0;0.142109587788582;VALID;-0.0413015373051167, 0.21384759247303, 0.975993514060974;0.0330438502132893, 0, 0;0.150498643517494;2;0.334797590970993
43591030;1000873168299122700;63741746125571;(-0.169, -0.106, -0.281);(0.305, 10.404, 4.714);VALID;-0.0392398610711098, 0.218394041061401, 0.975071430206299;0, 0, 0;VALID;-0.034577053040266, 0.224221095442772, 0.973924696445465;-0.0330438502132893, 0, 0;0.142439112067223;VALID;-0.0439004302024841, 0.212554559111595, 0.976162552833557;0.0330438502132893, 0, 0;0.150774419307709;2;0.27451553940773
43591031;1000873168309102700;63741746125588;(-0.166, -0.107, -0.281);(0.438, 10.871, 3.819);VALID;-0.0440866984426975, 0.215432837605476, 0.975522994995117;0, 0, 0;VALID;-0.0400111004710197, 0.220824837684631, 0.974492430686951;-0.0330438502132893, 0, 0;0.142904937267303;VALID;-0.0481602363288403, 0.210030749440193, 0.976507902145386;0.0330438502132893, 0, 0;0.153691604733467;2;0.198778077960014
43591032;1000873168319187200;63741746125588;(-0.166, -0.107, -0.281);(0.438, 10.871, 3.819);VALID;-0.0495445802807808, 0.211360156536102, 0.976151764392853;0, 0, 0;VALID;-0.0460898242890835, 0.215755000710487, 0.97535914182663;-0.0330438502132893, 0, 0;0.143014028668404;VALID;-0.0529977604746819, 0.206958562135696, 0.976913213729858;0.0330438502132893, 0, 0;0.15328161418438;2;0.103752881288528
43591033;1000873168329229500;63741746125605;(-0.163, -0.107, -0.281);(0.808, 11.409, 3.119);VALID;-0.0541479028761387, 0.207748770713806, 0.976682364940643;0, 0, 0;VALID;-0.0516289286315441, 0.211045801639557, 0.976111710071564;-0.0330438502132893, 0, 0;0.143372818827629;VALID;-0.0566659234464169, 0.204448089003563, 0.977235853672028;0.0330438502132893, 0, 0;0.152637302875519;2;0.0295920819044113
43591034;1000873168339258800;63741746125605;(-0.163, -0.107, -0.281);(0.808, 11.409, 3.119);VALID;-0.0590724721550941, 0.204165101051331, 0.977152526378632;0, 0, 0;VALID;-0.0561220198869705, 0.206560403108597, 0.976822972297668;-0.0330438502132893, 0, 0;0.142650976777077;VALID;-0.0620220676064491, 0.201766833662987, 0.977467834949493;0.0330438502132893, 0, 0;0.153015121817589;2;0
43591035;1000873168349217000;63741746125621;(-0.161, -0.108, -0.282);(1.417, 12.044, 2.547);VALID;-0.0650870949029922, 0.201630428433418, 0.977296710014343;0, 0, 0;VALID;-0.0609150677919388, 0.20400995016098, 0.977071821689606;-0.0330438502132893, 0, 0;0.143088325858116;VALID;-0.0692576244473457, 0.199246257543564, 0.977499008178711;0.0330438502132893, 0, 0;0.1552993953228;2;0
43591036;1000873168359191500;63741746125638;(-0.158, -0.109, -0.282);(2.093, 12.677, 1.966);VALID;-0.0720499455928802, 0.199774548411369, 0.977189302444458;0, 0, 0;VALID;-0.0661164149641991, 0.202393278479576, 0.977069914340973;-0.0330438502132893, 0, 0;0.143320620059967;VALID;-0.0779804438352585, 0.197147414088249, 0.977267622947693;0.0330438502132893, 0, 0;0.157107621431351;2;0
43591037;1000873168369222300;63741746125638;(-0.158, -0.109, -0.282);(2.093, 12.677, 1.966);VALID;-0.0785669907927513, 0.19884167611599, 0.976877272129059;0, 0, 0;VALID;-0.0711647942662239, 0.201416119933128, 0.976917147636414;-0.0330438502132893, 0, 0;0.142067462205887;VALID;-0.0859643667936325, 0.196255028247833, 0.976777374744415;0.0330438502132893, 0, 0;0.15700738132;2;0
